user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At
norway22135,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,6,0.17,"0,0,0,0,0,1",2023-04-03 12:34:47.407,2023-04-03 12:35:15.77
norway22135,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,1,1,1,2023-04-03 12:35:15.569,2023-04-03 12:35:45.46
norway22135,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,6,0.17,"0,0,0,0,0,1",2023-04-03 12:35:45.199,2023-04-03 12:36:51.952
norway22135,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,2,0.5,"0,1",2023-04-03 12:36:51.532,2023-04-03 12:37:17.17
norway22135,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,3,0.33,"0,0,1",2023-04-03 12:37:26.431,2023-04-03 12:41:18.785
norway22135,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,2023-04-03 12:41:18.557,2023-04-03 12:41:55.838
norway22135,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,2023-04-03 12:41:55.769,2023-04-03 12:47:24.138
norway22135,Exception handling,Challenges,JCheckAge2,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-04-03 12:31:09.369,2023-04-03 12:33:04.857
norway22135,Exception handling,Challenges,JCheckProductCode2,1,4,0.25,"0,0,0,1",2023-04-03 12:33:08.11,2023-04-03 12:34:00.859
norway22135,File processing,Challenges,JWorkHours2,1,6,0.17,"0,0,0,0,0,1",2023-03-29 00:26:16.611,2023-03-29 00:27:23.734
norway22135,File processing,Challenges,JInputStat2,1,2,0.5,"0,1",2023-03-29 00:27:23.434,2023-03-29 00:27:47.204
norway22135,ArrayLists,Challenges,JVocabulary2,1,2,0.5,"0,1",2023-03-31 17:31:13.817,2023-04-03 12:16:04.644
norway22135,ArrayLists,Coding,array_lst_1,1,2,1,"1,1",2023-04-03 12:14:37.486,2023-04-03 12:15:26.96
norway22135,Inheritance,Challenges,AnimalTester2,1,7,0.14,"0,0,0,0,0,0,1",2023-04-03 12:19:42.466,2023-04-03 12:21:20.685
norway22135,Inheritance,Challenges,InheritancePointTester2,1,7,0.14,"0,0,0,0,0,0,1",2023-04-03 12:18:24.894,2023-04-03 12:19:42.594
norway22135,Inheritance,Coding,inheritance_1,1,1,1,1,2023-04-03 12:16:15.949,2023-04-03 12:17:20.882
norway22135,Inheritance,Coding,inheritance_2,1,1,1,1,2023-04-03 12:17:21.006,2023-04-03 12:18:21.353
norway22136,If-Else,Challenges,ifElseOddEven,1,3,0.33,"0,0,1",2023-03-19 10:55:57.143,2023-03-19 10:58:01.985
norway22136,If-Else,Challenges,JIfElseWages2,1,5,0.2,"0,0,0,0,1",2023-03-19 10:58:08.472,2023-03-19 11:05:51.309
norway22136,If-Else,Challenges,JIfElseIfGrade2,1,1,1,1,2023-03-19 11:06:00.412,2023-03-19 11:12:18.646
norway22136,If-Else,Challenges,JNestedIfTemperature2,1,1,1,1,2023-03-19 11:12:23.861,2023-03-19 11:14:40.352
norway22136,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-03-19 10:53:57.137,2023-03-19 10:55:46.296
norway22136,If-Else,Coding,sortaSum,1,16,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-03-19 11:14:52.924,#N/A
norway22136,If-Else,Coding,twoAsOne,1,1,1,1,2023-03-19 11:27:19.969,2023-03-19 11:29:32.911
norway22136,If-Else,Coding,greenTicket,1,2,0.5,"0,1",2023-03-19 11:29:39.647,2023-03-19 11:38:21.258
norway22136,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-19 13:55:07.304,2023-03-19 13:55:38.677
norway22136,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-19 13:55:43.78,2023-03-19 13:56:33.504
norway22136,For Loops,Challenges,JForThree2,1,1,1,1,2023-03-19 13:56:34.609,2023-03-19 13:57:19.225
norway22136,For Loops,Coding,for1_coding,1,2,0.5,"0,1",2023-03-19 13:57:32.891,2023-03-19 14:01:33.559
norway22136,For Loops,Coding,for2_coding,1,1,1,1,2023-03-19 14:01:36.749,2023-03-19 14:05:00.656
norway22136,Objects and Classes,Coding,object_classes_1,1,3,0.67,"2000,1,1",2023-03-19 14:06:05.077,2023-03-19 14:09:54.136
norway22136,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-19 14:11:28.216,2023-04-03 22:38:01.71
norway22136,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,3,0.67,"1,0,1",2023-03-19 14:25:38.782,2023-03-19 14:28:39.377
norway22136,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-19 14:29:31.542,2023-03-19 14:34:14.024
norway22136,ArrayLists,Coding,array_lst_1,1,1,1,1,2023-03-19 14:21:19.759,2023-03-19 14:24:11.166
norway22136,Inheritance,Coding,inheritance_2,1,1,1,1,2023-03-19 14:11:02.572,2023-03-19 14:18:47.788
norway22137,Variables and Operations,Challenges,JDecInc2,1,4,0.25,"0,0,0,1",2023-03-30 16:00:53.847,2023-03-30 16:03:06.589
norway22137,Variables and Operations,Challenges,JDecInc3,1,1,1,1,2023-03-30 16:10:07.084,2023-03-30 16:11:26.512
norway22137,Variables and Operations,Challenges,FahrenheitToCelsius,1,5,0.2,"0,0,0,0,1",2023-03-30 16:03:12.306,2023-03-30 16:09:47.15
norway22137,Variables and Operations,Challenges,BmiCalculator2,1,6,0.17,"0,0,0,0,0,1",2023-03-30 16:03:17.396,2023-03-30 16:17:39.01
norway22137,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-03-30 15:59:16.196,2023-03-30 16:00:51.967
norway22137,Variables and Operations,Coding,compute_average,1,17,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-03-30 16:19:48.925,#N/A
norway22137,Strings,Challenges,Initials2,0,2,0,0,2023-03-30 16:04:07.535,#N/A
norway22137,Strings,Coding,first_half,1,4,0.25,"0,0,0,1",2023-03-30 17:12:47.857,#N/A
norway22137,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-30 21:55:15.546,2023-03-30 22:04:15.168
norway22137,Boolean Expressions,Challenges,JFailCourse2,1,5,0.2,"0,0,0,0,1",2023-03-30 21:45:00.758,2023-03-30 21:52:05.13
norway22137,Boolean Expressions,Challenges,JRentCar2,1,2,0.5,"0,1",2023-03-30 21:52:07.903,2023-03-30 21:55:13.089
norway22137,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-03-30 21:38:53.194,2023-03-30 21:44:57.782
norway22137,Boolean Expressions,Challenges,JThreeBoolean2,1,3,0.33,"0,0,1",2023-03-30 21:05:01.359,2023-03-30 21:25:06.051
norway22137,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-30 21:25:14.494,2023-03-30 21:28:22.414
norway22137,Boolean Expressions,Coding,love6,1,10,0.2,"0,0,0,0,0,0,0,0,1,1",2023-03-30 17:35:41.227,2023-03-30 17:59:12.501
norway22137,Objects and Classes,Coding,object_classes_1,1,3,0.67,"1,0,1",2023-03-30 18:00:40.686,2023-03-30 18:12:32.433
norway22137,Objects and Classes,Coding,object_classes_2,0,6,0,"0,0,0,0,0,0",2023-03-30 18:13:32.962,#N/A
norway22138,Strings,Challenges,Initials2,1,4,0.25,"0,0,0,1",2023-03-20 20:28:38.338,2023-03-20 20:33:28.121
norway22138,Strings,Challenges,Initials3,1,2,0.5,"0,1",2023-03-20 20:43:29.932,2023-03-20 20:47:42.041
norway22138,Strings,Challenges,StringAddition2,1,4,0.25,"0,0,0,1",2023-03-20 20:47:50.092,2023-03-20 20:50:31.705
norway22138,Strings,Challenges,JEscapeChar2,1,4,0.25,"0,0,0,1",2023-03-20 20:50:33.281,2023-03-20 20:52:10.489
norway22138,Strings,Challenges,JEscapeChar3,1,7,0.14,"0,0,0,0,0,0,1",2023-03-20 20:52:11.097,2023-03-20 20:54:15.871
norway22138,Strings,Challenges,JStringEqual2,1,14,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-03-20 20:34:04.39,2023-03-20 20:43:19.18
norway22138,Strings,Challenges,JCharAt2,1,4,0.25,"0,0,0,1",2023-03-20 20:23:30.184,2023-03-20 20:27:13.955
norway22138,Strings,Coding,first_half,0,3,0,"0,0,0",2023-03-20 21:24:59.842,#N/A
norway22138,Strings,Coding,non_start,0,3,0,"0,0,0",2023-03-20 21:25:57.912,#N/A
norway22138,Strings,Coding,make_out_word,1,1,1,1,2023-03-20 21:27:35.91,2023-03-20 21:28:08.041
norway22138,Strings,Coding,repeat_last_char,1,2,0.5,"0,1",2023-03-20 21:28:10.61,2023-03-20 21:29:19.606
norway22138,Strings,Coding,first_last_swap,0,2,0,0,2023-03-20 21:29:20.179,#N/A
norway22138,Strings,Coding,end_characters,0,4,0,"0,0,0,0",2023-03-20 21:11:44.9,#N/A
norway22138,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,9,0.11,"0,0,0,0,0,1,0,0,0",2023-03-20 20:54:52.287,2023-03-20 21:20:30.756
norway22139,Variables and Operations,Challenges,JDecInc2,1,5,0.2,"0,0,0,0,1",2023-03-19 19:10:08.136,2023-03-19 19:10:42.83
norway22139,Variables and Operations,Challenges,JDecInc3,1,5,0.2,"0,0,0,0,1",2023-03-19 19:12:27.915,2023-03-19 19:13:22.823
norway22139,Variables and Operations,Challenges,FahrenheitToCelsius,1,7,0.14,"0,0,0,0,0,0,1",2023-03-19 19:13:26.67,2023-03-19 19:14:46.681
norway22139,Variables and Operations,Challenges,BmiCalculator2,1,5,0.2,"0,0,0,0,1",2023-03-19 19:11:07.48,2023-03-19 19:12:26.457
norway22139,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-03-19 19:10:44.432,2023-03-19 19:11:06.192
norway22139,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,2023-03-19 19:18:21.29,2023-03-19 19:18:41.545
norway22139,Variables and Operations,Coding,percentage_correctness,1,1,1,1,2023-03-19 19:18:48.713,2023-03-19 19:19:04.11
norway22139,Variables and Operations,Coding,compute_average,1,1,1,1,2023-03-19 19:19:22.586,2023-03-19 19:19:31.75
norway22139,Strings,Challenges,Initials2,1,1,1,1,2023-03-19 19:21:19.029,2023-03-19 19:21:34.589
norway22139,Strings,Challenges,JStringEqual2,1,4,0.25,"0,0,0,1",2023-03-19 19:22:13.585,2023-03-19 19:22:43.171
norway22139,Strings,Challenges,JCharAt2,1,5,0.2,"0,0,0,0,1",2023-03-19 19:21:47.138,2023-03-19 19:22:12.519
norway22139,Strings,Coding,non_start,1,1,1,1,2023-03-19 19:22:59.406,2023-03-19 19:23:17.782
norway22139,Strings,Coding,make_out_word,1,1,1,1,2023-03-19 19:23:18.159,2023-03-19 19:23:30.889
norway22139,Strings,Coding,repeat_last_char,1,2,0.5,"0,1",2023-03-19 19:23:36.437,2023-03-19 19:23:54.148
norway22139,Strings,Coding,first_last_swap,1,1,1,1,2023-03-19 19:24:01.565,2023-03-19 19:24:11.855
norway22139,Boolean Expressions,Coding,love6,1,2,0.5,"0,1",2023-03-19 19:24:27.218,2023-03-19 19:25:15.119
norway22139,Boolean Expressions,Coding,in_order,0,1,0,0,2023-03-19 19:24:37.504,#N/A
norway22139,While Loops,Challenges,JInput3,1,5,0.2,"0,0,0,0,1",2023-03-19 22:27:03.051,2023-03-19 22:27:29.28
norway22139,While Loops,Coding,while1_coding,1,1,1,1,2023-03-19 19:25:35.745,2023-03-19 19:25:44.2
norway22139,Objects and Classes,Coding,object_classes_1,1,3,0.33,"0,0,1",2023-03-19 19:31:49.205,2023-03-19 19:34:41.244
norway22139,Objects and Classes,Coding,object_classes_2,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-19 19:34:41.619,2023-03-19 19:41:00.742
norway22139,Objects and Classes,Coding,object_classes_3,1,2,0.5,"0,1",2023-03-19 19:34:47.435,#N/A
norway22139,Objects and Classes,Coding,object_classes_4,1,1,1,1,2023-03-19 19:41:53.078,2023-03-19 19:42:08.109
norway22139,Arrays,Coding,arrays_1,1,3,0.33,"0,0,1",2023-03-19 19:51:20.376,2023-03-19 19:52:00.952
norway22139,ArrayLists,Challenges,JVocabulary2,1,7,0.14,"0,0,0,0,0,0,1",2023-03-19 19:48:36.952,2023-03-19 19:50:34.955
norway22139,ArrayLists,Coding,array_lst_1,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-19 19:27:32.725,2023-03-19 19:48:33.126
norway22139,Inheritance,Coding,inheritance_1,0,3,0,"0,0,0",2023-03-19 19:46:08.682,#N/A
norway22140,Variables and Operations,Challenges,JDecInc2,1,4,0.25,"0,0,0,1",2023-03-19 19:06:36.204,2023-03-19 19:50:58.996
norway22140,Variables and Operations,Challenges,JDecInc3,1,1,1,1,2023-03-19 19:50:59.348,2023-03-19 19:51:06.672
norway22140,Variables and Operations,Challenges,FahrenheitToCelsius,1,4,0.25,"0,0,0,1",2023-03-19 19:51:06.813,2023-03-19 19:51:25.753
norway22140,Variables and Operations,Challenges,DisplayTime2,1,6,0.17,"0,0,0,0,0,1",2023-03-19 19:51:25.374,#N/A
norway22140,Variables and Operations,Challenges,VendingMachine2,1,3,0.33,"0,0,1",2023-03-19 19:51:59.803,2023-03-19 19:52:17.874
norway22140,Variables and Operations,Challenges,BmiCalculator2,1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-19 19:52:18.733,2023-03-19 19:53:01.088
norway22140,Variables and Operations,Challenges,PythagoreanTheorem2,1,5,0.2,"0,0,0,0,1",2023-03-19 19:52:58.755,2023-03-19 19:53:26.39
norway22140,Variables and Operations,Coding,second_in_days,1,2,1,"1,1",2023-03-19 19:53:27.069,#N/A
norway22140,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,2023-03-19 19:54:01.732,2023-03-19 19:54:30.52
norway22140,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,2023-03-19 19:54:30.205,2023-03-19 19:55:12.212
norway22140,Strings,Challenges,Initials2,1,3,0.33,"0,0,1",2023-03-19 19:22:23.857,2023-03-19 19:22:49.669
norway22140,Strings,Challenges,Initials3,1,3,0.33,"0,0,1",2023-03-19 19:22:54.04,2023-03-19 19:23:11.312
norway22140,Strings,Challenges,StringAddition2,1,4,0.25,"0,0,0,1",2023-03-19 19:23:11.182,2023-03-19 19:23:45.815
norway22140,Strings,Challenges,JEscapeChar2,1,2,0.5,"0,1",2023-03-19 19:23:46.008,2023-03-19 19:23:59.573
norway22140,Strings,Challenges,JEscapeChar3,1,4,0.25,"0,0,0,1",2023-03-19 19:24:03.783,2023-03-19 19:24:20.773
norway22140,Strings,Challenges,JStringEqual2,1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-19 19:24:20.649,2023-03-19 19:25:08.449
norway22140,Strings,Challenges,JCharAt2,1,4,0.25,"0,0,0,1",2023-03-19 19:25:08.489,2023-03-19 19:25:26.388
norway22140,Strings,Coding,first_half,1,3,0.33,"0,0,1",2023-03-19 19:25:28.645,2023-03-19 19:28:00.684
norway22140,Strings,Coding,non_start,1,5,0.2,"0,0,0,0,1",2023-03-19 19:22:49.562,2023-03-19 19:29:01.332
norway22140,Strings,Coding,make_out_word,1,1,1,1,2023-03-19 19:29:01.789,2023-03-19 19:29:32.054
norway22140,Strings,Coding,repeat_last_char,1,1,1,1,2023-03-19 19:29:32.272,2023-03-19 19:30:01.669
norway22140,Strings,Coding,first_last_swap,1,3,0.33,"0,0,1",2023-03-19 19:30:07.589,2023-03-19 19:30:55.412
norway22140,Strings,Coding,end_characters,1,2,0.5,"0,1",2023-03-19 19:30:55.331,2023-03-19 19:32:21.586
norway22140,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,1,1,1,2023-03-19 19:32:21.899,2023-03-19 19:33:29.698
norway22140,Objects and Classes,Challenges,PointTester2,1,6,0.17,"0,0,0,0,0,1",2023-03-19 19:10:34.56,2023-03-19 19:12:33.143
norway22140,Objects and Classes,Challenges,TVTester2,1,4,0.25,"0,0,0,1",2023-03-19 19:11:49.056,2023-03-19 19:14:18.382
norway22140,Objects and Classes,Challenges,Transactions2,1,2,0.5,"0,1",2023-03-19 19:14:16.174,2023-03-19 19:14:41.596
norway22140,Objects and Classes,Challenges,LoanTester2,1,4,0.25,"0,0,0,1",2023-03-19 19:14:41.355,2023-03-19 19:15:19.6
norway22140,Objects and Classes,Coding,object_classes_1,1,1,1,1,2023-03-19 19:33:41.862,2023-03-19 19:34:38.557
norway22140,Objects and Classes,Coding,object_classes_2,1,13,0.08,"0,0,0,0,0,0,0,0,0,0,0,0,1",2023-03-19 19:34:38.707,2023-03-19 19:39:13.411
norway22140,Objects and Classes,Coding,object_classes_3,1,1,1,1,2023-03-19 19:39:13.593,2023-03-19 19:40:24.428
norway22140,Objects and Classes,Coding,object_classes_4,1,1,1,1,2023-03-19 19:40:24.834,2023-03-19 19:40:54.541
norway22140,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,3,0.33,"0,0,1",2023-03-19 19:15:36.699,2023-03-19 19:15:50.915
norway22140,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-19 19:15:49.89,2023-03-19 19:15:56.865
norway22140,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-19 19:15:56.895,2023-03-19 19:17:09.535
norway22140,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-19 19:42:34.731,2023-03-19 19:43:40.817
norway22140,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,4,0.25,"0,0,0,1",2023-03-19 19:43:40.477,2023-03-19 19:44:18.026
norway22140,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",2023-03-19 19:17:10.071,2023-03-19 19:18:02.916
norway22140,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,2023-03-19 19:18:03.806,2023-03-19 19:18:45.224
norway22140,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,2023-03-19 19:18:45.29,2023-03-19 19:19:27.532
norway22140,ArrayLists,Challenges,JVocabulary2,1,6,0.17,"0,0,0,0,0,1",2023-03-19 19:44:38.203,2023-03-19 19:45:51.433
norway22140,ArrayLists,Coding,array_lst_1,1,1,1,1,2023-03-19 19:45:52.139,2023-03-19 19:46:22.951
norway22140,Inheritance,Challenges,AnimalTester2,1,4,0.25,"0,0,0,1",2023-03-19 19:46:29.889,2023-03-19 19:47:36.573
norway22140,Inheritance,Challenges,InheritancePointTester2,1,5,0.2,"0,0,0,0,1",2023-03-19 19:47:35.833,2023-03-19 19:47:59.635
norway22140,Inheritance,Coding,inheritance_1,1,1,1,1,2023-03-19 19:48:26.952,2023-03-19 19:49:05.324
norway22140,Inheritance,Coding,inheritance_2,1,1,1,1,2023-03-19 19:49:05.347,2023-03-19 19:49:42.597
norway22141,Variables and Operations,Challenges,JDecInc2,1,1,1,1,2023-03-21 12:37:21.782,#N/A
norway22141,Variables and Operations,Coding,second_in_days,1,1,1,1,2023-03-21 13:41:56.198,2023-03-21 13:47:33.882
norway22141,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,2023-03-22 11:11:26.181,2023-03-22 11:13:37.011
norway22141,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,2023-03-22 11:13:42.896,2023-03-22 11:16:27.469
norway22141,Variables and Operations,Coding,percentage_correctness,1,1,1,1,2023-03-22 11:16:31.369,2023-03-22 11:18:30.723
norway22141,Variables and Operations,Coding,compute_average,1,1,1,1,2023-03-22 11:18:33.44,2023-03-22 11:20:03.744
norway22141,Strings,Challenges,Initials2,1,2,0.5,"0,1",2023-03-21 12:45:38.91,2023-03-21 12:49:30.014
norway22141,Boolean Expressions,Challenges,JPhoneAge2,1,2,0.5,"0,1",2023-03-21 12:49:45.163,2023-03-21 12:53:28.499
norway22141,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-21 12:53:44.005,2023-03-21 12:56:50.631
norway22141,If-Else,Challenges,JIfElseWages2,1,2,0.5,"0,1",2023-03-22 11:33:57.769,2023-03-22 11:38:21.862
norway22141,If-Else,Challenges,JIfElseIfGrade2,1,1,1,1,2023-03-22 11:38:27.321,2023-03-22 11:39:53.572
norway22141,If-Else,Challenges,JNestedIfTemperature2,1,2,0.5,"0,1",2023-03-22 11:39:53.377,2023-03-22 11:41:28.234
norway22141,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-03-22 11:32:37.308,2023-03-22 11:33:56.401
norway22141,If-Else,Coding,sortaSum,1,1,1,1,2023-03-22 11:41:37.802,2023-03-22 11:44:50.618
norway22141,If-Else,Coding,twoAsOne,1,1,1,1,2023-03-22 11:44:52.69,2023-03-22 11:50:23.07
norway22141,If-Else,Coding,greenTicket,1,2,0.5,"0,1",2023-03-22 11:50:24.568,2023-03-22 11:54:48.714
norway22141,If-Else,Coding,without2,1,1,1,1,2023-03-22 11:54:49.319,2023-03-22 11:58:41.907
norway22141,If-Else,Coding,in1To10,1,1,1,1,2023-03-22 11:58:42.414,2023-03-22 12:01:01.217
norway22141,While Loops,Challenges,JLargestDivisor,1,6,0.17,"0,0,0,0,0,1",2023-03-21 12:57:03.366,2023-03-21 13:03:13.955
norway22141,For Loops,Coding,for1_coding,1,1,1,1,2023-04-05 10:00:13.982,2023-04-05 10:01:18.263
norway22141,For Loops,Coding,for2_coding,1,1,1,1,2023-04-05 10:01:18.945,2023-04-05 10:01:53.436
norway22141,For Loops,Coding,for3_coding,1,1,1,1,2023-04-05 10:01:53.887,2023-04-05 10:02:13.029
norway22141,For Loops,Coding,for4_coding,1,1,1,1,2023-04-05 10:02:14.562,2023-04-05 10:02:36.143
norway22141,Objects and Classes,Coding,object_classes_1,1,1,1,1,2023-03-22 12:02:43.883,2023-03-22 12:06:40.045
norway22141,Objects and Classes,Coding,object_classes_2,1,1,1,1,2023-03-22 12:29:53.668,2023-03-22 12:32:38.654
norway22141,Objects and Classes,Coding,object_classes_3,1,1,1,1,2023-04-05 10:09:31.358,2023-04-05 10:10:30.331
norway22141,Objects and Classes,Coding,object_classes_4,1,1,1,1,2023-04-05 10:10:34.201,2023-04-05 10:11:14.539
norway22141,Arrays,Coding,arrays_1,1,4,0.25,"0,0,0,1",2023-03-21 13:36:34.128,2023-04-05 09:47:32.399
norway22141,Arrays,Coding,arrays_2,1,1,1,1,2023-04-05 09:47:43.108,2023-04-05 09:48:43.9
norway22141,Arrays,Coding,arrays_3,1,1,1,1,2023-04-05 09:48:44.675,2023-04-05 09:49:19.864
norway22141,Arrays,Coding,array_4,1,1,1,1,2023-04-05 09:49:41.252,2023-04-05 09:50:18.439
norway22141,Arrays,Coding,fixing_order_of_numbers,1,1,1,1,2023-04-05 09:50:18.467,2023-04-05 09:50:52.683
norway22141,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,1,1,1,2023-03-21 13:10:24.111,2023-03-21 13:17:07.471
norway22141,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-21 13:17:10.867,2023-03-21 13:18:08.557
norway22141,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,1,1,1,2023-03-21 13:18:09.981,2023-03-21 13:22:51.567
norway22141,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",2023-03-22 12:15:49.784,2023-03-22 12:23:51.408
norway22141,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,2023-04-05 10:12:43.771,2023-04-05 10:13:58.232
norway22141,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,2023-04-05 10:13:58.531,2023-04-05 10:14:20.865
norway22141,ArrayLists,Challenges,JVocabulary2,1,2,0.5,"0,1",2023-03-22 12:24:31.063,#N/A
norway22141,ArrayLists,Coding,array_lst_1,1,3,0.33,"0,0,1",2023-03-22 12:07:24.65,2023-03-22 12:15:27.355
norway22141,Inheritance,Challenges,AnimalTester2,1,4,0.25,"0,0,0,1",2023-04-05 09:51:29.165,2023-04-05 09:56:50.983
norway22141,Inheritance,Challenges,InheritancePointTester2,1,2,0.5,"0,1",2023-04-05 09:56:51.219,2023-04-05 09:59:27.584
norway22141,Inheritance,Coding,inheritance_1,1,3,0.33,"0,0,1",2023-03-22 07:44:32.603,2023-03-22 08:05:48.434
norway22141,Inheritance,Coding,inheritance_2,1,1,1,1,2023-03-22 12:35:39.431,2023-03-22 12:38:36.082
norway22142,Variables and Operations,Challenges,JDecInc2,1,1,1,1,2023-03-20 11:54:20.818,2023-03-20 12:00:56.36
norway22142,Variables and Operations,Challenges,JDecInc3,1,1,1,1,#N/A,#N/A
norway22142,Variables and Operations,Challenges,FahrenheitToCelsius,1,1,1,1,#N/A,#N/A
norway22142,Variables and Operations,Challenges,DisplayTime2,1,4,0.25,"0,0,0,1",#N/A,#N/A
norway22142,Variables and Operations,Challenges,BmiCalculator2,1,2,0.5,"0,1",2023-03-20 12:00:59.461,2023-03-20 12:03:47.502
norway22142,Variables and Operations,Challenges,PythagoreanTheorem2,1,1,1,1,2023-03-20 11:52:06.525,2023-03-20 11:54:19.355
norway22142,Boolean Expressions,Coding,squirrel_play,1,1,1,1,#N/A,#N/A
norway22142,Boolean Expressions,Coding,in_order,1,4,0.25,"0,0,0,1",#N/A,#N/A
norway22142,If-Else,Coding,sortaSum,1,3,0.33,"0,0,1",2023-03-20 12:10:05.798,2023-03-20 12:13:20.644
norway22142,If-Else,Coding,twoAsOne,1,4,0.25,"0,0,0,1",#N/A,#N/A
norway22142,If-Else,Coding,greenTicket,1,2,0.5,"0,1",#N/A,#N/A
norway22142,If-Else,Coding,without2,1,14,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,1",#N/A,#N/A
norway22142,If-Else,Coding,in1To10,1,2,0.5,"0,1",#N/A,#N/A
norway22142,Objects and Classes,Coding,object_classes_1,1,2,0.5,"0,1",#N/A,#N/A
norway22142,Objects and Classes,Coding,object_classes_2,1,4,0.25,"0,0,0,1",#N/A,#N/A
norway22142,Objects and Classes,Coding,object_classes_3,1,1,1,1,#N/A,#N/A
norway22142,Objects and Classes,Coding,object_classes_4,1,3,0.33,"0,0,1",2023-03-20 13:31:24.129,2023-03-20 13:45:33.703
norway22142,Nested Loops,Challenges,JStars2,1,2,0.5,"0,1",#N/A,#N/A
norway22142,Nested Loops,Challenges,JRepeatedSequence2,1,1,1,1,2023-03-20 13:47:06.201,2023-03-20 13:47:45.141
norway22142,Nested Loops,Coding,nested_loops_1,1,4,0.25,"0,0,0,1",2023-03-20 13:53:57.625,#N/A
norway22142,Nested Loops,Coding,nested_loops_2,1,2,0.5,"0,1",#N/A,#N/A
norway22142,Arrays,Challenges,JArrayFillUserInput,1,2,0.5,"0,1",2023-03-20 14:12:17.439,2023-03-20 14:13:01.65
norway22142,Arrays,Challenges,JArraySwapAdjacentElements,1,1,1,1,#N/A,#N/A
norway22142,Arrays,Challenges,JArrayRotateRight,1,1,1,1,#N/A,#N/A
norway22142,Arrays,Challenges,JArrayRotateRightTwice,1,3,0.33,"0,0,1",#N/A,#N/A
norway22144,Variables and Operations,Challenges,JDecInc2,1,2,0.5,"0,1",2023-03-23 11:38:49.999,2023-03-31 12:26:38.281
