user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At,order_Id
norway22165,Strings,Challenges,JEscapeChar3,1,1,1,1,2023-03-28 12:30:10.783,2023-03-28 12:33:32.319,765
norway22161,Variables and Operations,Challenges,DisplayTime2,1,3,0.33,"0,0,1",2023-03-28 13:24:49.754,2023-03-28 13:29:47.602,766
norway22161,Variables and Operations,Challenges,FahrenheitToCelsius,1,2,0.5,"0,1",2023-03-28 13:30:30.283,2023-03-28 13:33:21.909,767
norway22161,Objects and Classes,Challenges,TVTester2,1,2,0.5,"0,1",2023-03-28 14:00:17.812,2023-03-28 14:04:19.453,768
norway22161,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-28 14:04:25.292,2023-03-28 14:08:50.579,769
norway22161,Objects and Classes,Challenges,PointTester2,1,2,0.5,"0,1",2023-03-28 14:08:51.539,2023-03-28 14:11:24.352,770
norway22161,Objects and Classes,Challenges,Transactions2,1,3,0.33,"0,0,1",2023-03-28 14:11:26.682,2023-03-28 14:15:42.593,771
norway22165,Inheritance,Challenges,AnimalTester2,1,6,0.33,"0,0,1,0,0,1",2023-03-28 14:13:03.057,2023-03-28 14:19:21.645,772
norway22165,Inheritance,Challenges,InheritancePointTester2,1,1,1,1,2023-03-28 14:19:23.62,2023-03-28 14:23:24.661,773
norway22114,Inheritance,Challenges,InheritancePointTester2,1,2,0.5,"0,1",2023-03-28 14:48:01.922,2023-03-28 14:51:42.919,774
norway22135,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-28 15:24:39.715,2023-03-28 15:25:50.906,775
norway22135,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-28 15:25:50.392,2023-03-28 15:26:30.078,776
norway22135,Boolean Expressions,Challenges,JFailCourse3,1,1,1,1,2023-03-28 15:26:29.162,2023-03-28 15:27:45.444,777
norway22135,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-03-28 15:27:44.685,2023-03-28 15:28:28.308,778
norway22135,Boolean Expressions,Challenges,JRentCar3,1,2,0.5,"0,1",2023-03-28 15:28:27.911,2023-03-28 15:33:31.795,779
norway22135,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-03-28 15:33:32.049,2023-03-28 15:34:08.598,780
norway22135,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-03-28 15:34:08.323,2023-03-28 15:34:30.58,781
norway22135,Boolean Expressions,Challenges,JBooleanDryHot4,1,7,0.14,"0,0,0,0,0,0,1",2023-03-28 15:34:30.205,2023-03-28 15:35:52.716,782
norway22135,Boolean Expressions,Challenges,JThreeBoolean2,1,2,0.5,"0,1",2023-03-28 15:35:53.375,2023-03-28 15:36:37.436,783
norway22135,Boolean Expressions,Challenges,JThreeBoolean3,1,2,0.5,"0,1",2023-03-28 15:36:37.588,2023-03-28 15:37:04.946,784
norway22135,If-Else,Challenges,JNestedIfMaxOfThree,1,2,0.5,"0,1",2023-03-28 15:38:12.402,2023-03-28 15:39:02.741,785
norway22135,If-Else,Challenges,ifElseOddEven,1,3,0.33,"0,0,1",2023-03-28 15:39:02.633,2023-03-28 15:39:39.448,786
norway22135,If-Else,Challenges,JIfElseWages2,1,5,0.2,"0,0,0,0,1",2023-03-28 15:39:38.691,2023-03-28 15:40:51.864,787
norway22135,If-Else,Challenges,JIfElseIfGrade2,1,6,0.17,"0,0,0,0,0,1",2023-03-28 15:40:50.744,2023-03-28 15:41:46.845,788
norway22135,If-Else,Challenges,JNestedIfTemperature2,1,4,0.25,"0,0,0,1",2023-03-28 15:41:46.014,2023-03-28 15:42:17.731,789
norway22135,While Loops,Challenges,JLargestDivisor,1,3,0.33,"0,0,1",2023-03-28 21:59:11.02,2023-03-28 22:00:22.358,790
norway22135,While Loops,Challenges,JInput2,1,2,0.5,"0,1",2023-03-28 22:00:21.246,2023-03-28 22:00:52.343,791
norway22135,While Loops,Challenges,JInput3,1,4,0.25,"0,0,0,1",2023-03-28 22:00:51.814,2023-03-28 22:01:27.901,792
norway22135,While Loops,Challenges,JInput4,1,6,0.17,"0,0,0,0,0,1",2023-03-28 22:01:27.472,2023-03-28 22:03:54.489,793
norway22135,While Loops,Challenges,JAverageEvenNums,1,6,0.17,"0,0,0,0,0,1",2023-03-28 22:03:53.962,2023-03-28 22:05:22.95,794
norway22135,While Loops,Challenges,JAverageDouble,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-28 22:05:23.147,2023-03-28 22:07:00.787,795
norway22135,While Loops,Challenges,JAdjacentConsecutives,1,3,0.33,"0,0,1",2023-03-28 22:07:00.753,2023-03-28 22:07:28.709,796
norway22135,While Loops,Challenges,JAdjacentGreater,1,3,0.33,"0,0,1",2023-03-28 22:07:28.151,2023-03-28 22:08:10.667,797
norway22135,While Loops,Challenges,JSumDigits,1,3,0.33,"0,0,1",2023-03-28 22:08:22.738,2023-03-28 22:09:40.452,798
norway22135,While Loops,Challenges,JReverseNumber,1,2,0.5,"0,1",2023-03-28 22:09:41.855,2023-03-28 22:09:55.489,799
norway22135,While Loops,Challenges,JWinPercentageInput,1,1,1,1,2023-03-28 22:09:54.917,2023-03-28 22:10:07.8,800
norway22135,While Loops,Challenges,JWinPercentageWonEqual,1,1,1,1,2023-03-28 22:10:07.297,2023-03-28 22:10:22.507,801
norway22135,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-28 23:42:06.915,2023-03-28 23:42:31.11,802
norway22135,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-28 23:42:30.878,2023-03-28 23:42:45.191,803
norway22135,For Loops,Challenges,JForThree2,1,2,0.5,"0,1",2023-03-28 23:42:44.932,2023-03-28 23:43:17.256,804
norway22135,For Loops,Challenges,JWriteSquaresOdd,1,1,1,1,2023-03-28 23:43:16.444,2023-03-28 23:43:58.616,805
norway22135,For Loops,Challenges,JWriteSquaresRange,1,3,0.33,"0,0,1",2023-03-28 23:44:51.555,2023-03-28 23:45:43.592,806
norway22135,Objects and Classes,Challenges,PointTester2,1,4,0.25,"0,0,0,1",2023-03-28 23:45:51.961,2023-03-28 23:46:46.757,807
norway22135,Objects and Classes,Challenges,TVTester2,1,2,0.5,"0,1",2023-03-28 23:46:46.308,2023-03-28 23:47:36.063,808
norway22135,Objects and Classes,Challenges,Transactions2,1,5,0.2,"0,0,0,0,1",2023-03-28 23:47:36.281,2023-03-28 23:53:51.051,809
norway22135,Objects and Classes,Challenges,LoanTester2,1,2,0.5,"0,1",2023-03-28 23:53:54.322,2023-03-28 23:54:23.628,810
norway22135,Nested Loops,Challenges,JStars2,1,2,0.5,"0,1",2023-03-28 23:54:45.53,2023-03-28 23:55:12.706,811
norway22135,Nested Loops,Challenges,JRepeatedSequence2,1,1,1,1,2023-03-28 23:55:12.351,2023-03-28 23:55:24.23,812
norway22135,File processing,Challenges,JWorkHours2,1,6,0.17,"0,0,0,0,0,1",2023-03-29 00:26:16.611,2023-03-29 00:27:23.734,813
norway22135,File processing,Challenges,JInputStat2,1,2,0.5,"0,1",2023-03-29 00:27:23.434,2023-03-29 00:27:47.204,814
norway22165,Objects and Classes,Challenges,PointTester2,1,2,0.5,"0,1",2023-03-29 06:03:34.538,2023-03-29 06:08:32.47,815
norway22165,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-29 06:08:33.062,2023-03-29 06:14:30.389,816
norway22165,Objects and Classes,Challenges,Transactions2,1,3,0.33,"0,0,1",2023-03-29 06:14:31.023,2023-03-29 06:19:26.246,817
norway22165,Objects and Classes,Challenges,TVTester2,1,1,1,1,2023-03-29 06:19:25.946,2023-03-29 06:22:14.553,818
norway22125,Variables and Operations,Challenges,JDecInc3,1,3,0.33,"0,0,1",2023-03-29 13:06:17.5,2023-03-29 13:07:00.742,819
norway22125,Variables and Operations,Challenges,BmiCalculator2,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-29 13:07:04.339,2023-03-29 13:08:43.662,820
norway22125,Variables and Operations,Challenges,DisplayTime2,1,5,0.2,"0,0,0,0,1",2023-03-29 13:11:12.017,2023-03-29 13:12:06.03,821
norway22125,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,5,0.2,"0,0,0,0,1",2023-03-29 13:21:23.255,2023-03-29 13:21:55.388,822
norway22125,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,2,0.5,"0,1",2023-03-29 13:21:55.524,2023-03-29 13:22:14.455,823
norway22125,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 13:22:13.928,2023-03-29 13:25:38.119,824
norway22125,Arrays,Challenges,JArrayBasic2,1,5,0.2,"0,0,0,0,1",2023-03-29 13:32:52.74,2023-03-29 13:33:22.677,825
norway22125,Arrays,Challenges,JArrayBasic3,1,5,0.2,"0,0,0,0,1",2023-03-29 13:33:25.58,2023-03-29 13:34:40.77,826
norway22125,Arrays,Challenges,JArrayFillUserInput,1,1,1,1,2023-03-29 13:34:50.95,2023-03-29 13:35:01.372,827
norway22125,While Loops,Challenges,JLargestDivisor,1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 13:39:57.413,2023-03-29 13:41:00.326,828
norway22125,While Loops,Challenges,JInput2,1,3,0.33,"0,0,1",2023-03-29 13:41:01.178,2023-03-29 13:41:14.714,829
norway22125,While Loops,Challenges,JWinPercentageWonEqual,0,7,0,"0,0,0,0,0,0,0",2023-03-29 13:41:17.147,#N/A,830
norway22125,While Loops,Challenges,JAverageEvenNums,1,3,0.33,"0,0,1",2023-03-29 13:42:04.44,2023-03-29 13:42:17.933,831
norway22161,Variables and Operations,Challenges,BmiCalculator2,1,5,0.2,"0,0,0,0,1",2023-03-29 16:35:53.792,2023-03-29 16:37:38.32,832
norway22161,Variables and Operations,Challenges,VendingMachine2,1,6,0.17,"0,0,0,0,0,1",2023-03-29 16:37:42.099,2023-03-29 16:49:42.363,833
norway22161,Variables and Operations,Challenges,PythagoreanTheorem2,1,6,0.17,"0,0,0,0,0,1",2023-03-29 16:53:14.456,2023-03-29 16:58:46.807,834
norway22161,Arrays,Challenges,JArrayFillUserInput,1,2,0.5,"0,1",2023-03-29 17:31:16.223,2023-03-29 17:34:27.217,835
norway22161,Arrays,Challenges,JSearchArrayTotalCounts,1,4,0.25,"0,0,0,1",2023-03-29 17:34:37.067,2023-03-29 17:43:07.035,836
norway22161,Arrays,Challenges,JTemperatureListDaysAboveThreshold,1,7,0.14,"0,0,0,0,0,0,1",2023-03-29 17:43:12.139,2023-03-29 17:48:18.409,837
norway22172,Variables and Operations,Challenges,FahrenheitToCelsius,1,1,1,1,2023-03-29 17:46:18.813,2023-03-29 17:54:48.29,838
norway22172,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-29 18:14:08.08,2023-03-29 18:33:26.748,839
norway22150,Strings,Challenges,JStringEqual2,1,5,0.2,"0,0,0,0,1",2023-03-29 18:52:55.779,2023-03-29 18:58:30.678,840
norway22150,Strings,Challenges,JCharAt2,1,2,1,"1,1",2023-03-29 18:58:32.216,2023-03-29 19:16:03.952,841
norway22150,Strings,Challenges,JEscapeChar3,1,6,0.17,"0,0,0,0,0,1",2023-03-29 19:16:05.421,#N/A,842
norway22158,Variables and Operations,Challenges,JDecInc2,1,2,0.5,"0,1",2023-03-29 19:23:36.537,2023-03-29 19:25:59.438,843
norway22158,Variables and Operations,Challenges,JDecInc3,1,6,0.17,"0,0,0,0,0,1",2023-03-29 19:26:08.014,2023-03-29 19:28:46.991,844
norway22158,Variables and Operations,Challenges,FahrenheitToCelsius,1,2,0.5,"0,1",2023-03-29 19:29:05.438,2023-03-29 19:31:48.469,845
norway22158,Variables and Operations,Challenges,DisplayTime2,1,4,0.25,"0,0,0,1",2023-03-29 19:32:01.548,2023-03-29 19:37:21.091,846
norway22158,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-29 19:37:29.212,2023-03-29 19:40:31.764,847
norway22158,Variables and Operations,Challenges,BmiCalculator2,1,5,0.2,"0,0,0,0,1",2023-03-29 19:41:25.833,2023-03-29 19:43:38.702,848
norway22158,Variables and Operations,Challenges,PythagoreanTheorem2,1,6,0.17,"0,0,0,0,0,1",2023-03-29 19:43:38.919,2023-03-29 19:45:28.122,849
norway22167,Variables and Operations,Challenges,JDecInc2,1,6,0.17,"0,0,0,0,0,1",2023-03-29 20:32:58.066,2023-04-04 20:56:11.881,850
norway22150,Strings,Challenges,JEscapeChar2,1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 21:08:26.654,2023-03-29 21:10:29.647,851
norway22150,Strings,Challenges,Initials3,1,1,1,1,2023-03-29 21:10:31.725,2023-03-29 21:12:16.004,852
norway22150,Strings,Challenges,Initials2,1,1,1,1,2023-03-29 21:12:16.37,2023-03-29 21:13:57.327,853
norway22150,Strings,Challenges,StringAddition2,1,2,0.5,"0,1",2023-03-29 21:13:57.223,2023-03-29 21:14:50.986,854
norway22167,Variables and Operations,Challenges,FahrenheitToCelsius,1,4,0.25,"0,0,0,1",2023-03-29 21:41:35.529,#N/A,855
norway22172,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-30 10:12:04.406,2023-03-30 10:13:54.806,856
norway22172,Strings,Challenges,JStringEqual2,1,1,1,1,2023-03-30 10:18:13.064,2023-03-30 10:20:47.019,857
norway22172,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-30 10:27:49.492,2023-03-30 10:31:51.478,858
norway22137,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-03-30 15:59:16.196,2023-03-30 16:00:51.967,859
norway22137,Variables and Operations,Challenges,JDecInc2,1,4,0.25,"0,0,0,1",2023-03-30 16:00:53.847,2023-03-30 16:03:06.589,860
norway22137,Variables and Operations,Challenges,FahrenheitToCelsius,1,5,0.2,"0,0,0,0,1",2023-03-30 16:03:12.306,2023-03-30 16:09:47.15,861
norway22137,Variables and Operations,Challenges,BmiCalculator2,1,6,0.17,"0,0,0,0,0,1",2023-03-30 16:03:17.396,2023-03-30 16:17:39.01,862
norway22137,Strings,Challenges,Initials2,0,2,0,0,2023-03-30 16:04:07.535,#N/A,863
norway22137,Variables and Operations,Challenges,JDecInc3,1,1,1,1,2023-03-30 16:10:07.084,2023-03-30 16:11:26.512,864
norway22160,Variables and Operations,Challenges,JDecInc2,1,2,0.5,"0,1",2023-03-30 19:44:14.702,2023-03-30 19:46:12.927,865
norway22160,Variables and Operations,Challenges,FahrenheitToCelsius,1,2,0.5,"0,1",2023-03-30 19:46:19.867,2023-03-30 19:48:53.449,866
norway22160,Variables and Operations,Challenges,BmiCalculator2,1,3,0.33,"0,0,1",2023-03-30 19:48:59.751,2023-03-30 19:50:35.249,867
norway22160,Variables and Operations,Challenges,DisplayTime2,1,5,0.2,"0,0,0,0,1",2023-03-30 19:50:35.734,2023-03-30 19:52:40.31,868
norway22160,Variables and Operations,Challenges,VendingMachine2,1,2,0.5,"0,1",2023-03-30 19:52:48.8,2023-03-30 19:54:14.18,869
norway22137,Boolean Expressions,Challenges,JThreeBoolean2,1,3,0.33,"0,0,1",2023-03-30 21:05:01.359,2023-03-30 21:25:06.051,870
norway22137,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-30 21:25:14.494,2023-03-30 21:28:22.414,871
norway22137,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-03-30 21:38:53.194,2023-03-30 21:44:57.782,872
norway22137,Boolean Expressions,Challenges,JFailCourse2,1,5,0.2,"0,0,0,0,1",2023-03-30 21:45:00.758,2023-03-30 21:52:05.13,873
norway22137,Boolean Expressions,Challenges,JRentCar2,1,2,0.5,"0,1",2023-03-30 21:52:07.903,2023-03-30 21:55:13.089,874
norway22137,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-30 21:55:15.546,2023-03-30 22:04:15.168,875
norway22104,Variables and Operations,Challenges,PythagoreanTheorem2,1,2,0.5,"0,1",2023-03-31 10:51:40.626,2023-03-31 11:01:35.517,876
norway22104,Variables and Operations,Challenges,BmiCalculator2,1,1,1,1,2023-03-31 11:01:37.97,2023-03-31 11:04:34.35,877
norway22104,Variables and Operations,Challenges,VendingMachine2,1,4,0.25,"0,0,0,1",2023-03-31 11:04:35.815,2023-03-31 11:15:15.011,878
norway22104,Variables and Operations,Challenges,DisplayTime2,1,3,0.67,"2000,1,1",2023-03-31 11:18:21.401,2023-03-31 11:28:02.941,879
norway22144,Variables and Operations,Challenges,FahrenheitToCelsius,1,1,1,1,2023-03-31 12:26:42.739,2023-03-31 12:27:57.89,880
norway22144,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-03-31 12:27:58.424,2023-03-31 12:28:24.13,881
norway22144,Variables and Operations,Challenges,JDecInc3,1,5,0.2,"0,0,0,0,1",2023-03-31 12:28:25.297,2023-03-31 12:29:09.356,882
norway22144,Variables and Operations,Challenges,BmiCalculator2,1,2,0.5,"0,1",2023-03-31 12:29:08.486,2023-03-31 12:30:43.434,883
norway22144,Variables and Operations,Challenges,DisplayTime2,1,4,0.25,"0,0,0,1",2023-03-31 12:31:22.792,2023-03-31 12:32:31.124,884
norway22144,Variables and Operations,Challenges,VendingMachine2,1,4,0.25,"0,0,0,1",2023-03-31 12:32:31.158,2023-03-31 12:33:28.372,885
norway22144,Strings,Challenges,Initials2,1,1,1,1,2023-03-31 12:39:24.804,2023-03-31 12:40:30.231,886
norway22144,Strings,Challenges,Initials3,1,3,0.33,"0,0,1",2023-03-31 12:40:50.521,2023-03-31 12:44:41.323,887
norway22144,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-31 12:44:41.369,2023-03-31 12:45:16.519,888
norway22144,Strings,Challenges,StringAddition2,1,4,0.25,"0,0,0,1",2023-03-31 12:45:22.276,2023-03-31 12:48:48.242,889
norway22144,Strings,Challenges,JStringEqual2,1,2,0.5,"0,1",2023-03-31 12:48:55.701,2023-03-31 12:53:57.349,890
norway22144,Strings,Challenges,JEscapeChar3,1,4,0.25,"0,0,0,1",2023-03-31 12:54:00.15,2023-03-31 12:56:46.79,891
norway22144,Strings,Challenges,JEscapeChar2,1,6,0.17,"0,0,0,0,0,1",2023-03-31 12:56:47.486,2023-03-31 12:58:42.9,892
norway22173,Variables and Operations,Challenges,JDecInc3,1,2,0.5,"0,1",2023-03-31 12:58:20.182,2023-03-31 12:59:33.905,893
norway22173,Variables and Operations,Challenges,FahrenheitToCelsius,1,3,0.33,"0,0,1",2023-03-31 13:03:28.631,2023-03-31 13:05:45.764,894
norway22173,Variables and Operations,Challenges,DisplayTime2,1,3,0.33,"0,0,1",2023-03-31 13:05:45.544,2023-03-31 13:06:39.289,895
norway22173,Variables and Operations,Challenges,VendingMachine2,1,3,0.33,"0,0,1",2023-03-31 13:06:39.257,2023-03-31 13:07:15.992,896
norway22173,Variables and Operations,Challenges,BmiCalculator2,1,5,0.2,"0,0,0,0,1",2023-03-31 13:07:17.919,2023-03-31 13:08:27.644,897
norway22148,Variables and Operations,Challenges,JDecInc2,1,1,1,1,2023-03-31 13:11:38.274,2023-03-31 13:25:20.559,898
norway22173,Strings,Challenges,Initials2,1,3,0.33,"0,0,1",2023-03-31 13:12:29.342,2023-03-31 13:13:04.496,899
norway22173,Strings,Challenges,Initials3,1,3,0.33,"0,0,1",2023-03-31 13:13:23.725,2023-03-31 13:14:35.11,900
norway22173,Strings,Challenges,StringAddition2,1,1,1,1,2023-03-31 13:15:13.573,2023-03-31 13:16:00.011,901
norway22173,Strings,Challenges,JEscapeChar2,1,1,1,1,2023-03-31 13:16:12.944,2023-03-31 13:16:43.257,902
norway22173,Strings,Challenges,JEscapeChar3,1,4,0.25,"0,0,0,1",2023-03-31 13:16:46.602,2023-03-31 13:17:49.296,903
norway22173,Strings,Challenges,JStringEqual2,1,4,0.25,"0,0,0,1",2023-03-31 13:17:49.691,2023-03-31 13:18:40.423,904
norway22173,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-31 13:18:40.334,2023-03-31 13:19:19.293,905
norway22104,Variables and Operations,Challenges,FahrenheitToCelsius,1,2,0.5,"0,1",2023-03-31 13:21:13.93,2023-03-31 13:26:21.658,906
norway22148,Strings,Challenges,Initials2,0,3,0,"0,0,0",2023-03-31 13:22:26.344,#N/A,907
norway22148,Strings,Challenges,Initials3,1,3,0.33,"0,0,1",2023-03-31 13:23:19.748,2023-03-31 13:23:51.263,908
norway22173,Boolean Expressions,Challenges,JFailCourse2,1,5,0.2,"0,0,0,0,1",2023-03-31 13:23:20.75,2023-03-31 13:30:36.652,909
norway22173,Boolean Expressions,Challenges,JPhoneAge2,1,4,0.25,"0,0,0,1",2023-03-31 13:23:26.265,2023-03-31 13:23:53.316,910
norway22148,Strings,Challenges,StringAddition2,0,3,0,"0,0,0",2023-03-31 13:23:51.248,#N/A,911
norway22148,Variables and Operations,Challenges,JDecInc3,1,4,0.25,"0,0,0,1",2023-03-31 13:25:21.631,2023-03-31 13:25:39.69,912
norway22148,Variables and Operations,Challenges,FahrenheitToCelsius,1,4,0.25,"0,0,0,1",2023-03-31 13:25:40.628,2023-03-31 13:26:08.06,913
norway22104,Variables and Operations,Challenges,JDecInc3,1,3,0.33,"0,0,1",2023-03-31 13:26:28.806,2023-03-31 13:32:22.122,914
norway22148,Boolean Expressions,Challenges,JThreeBoolean3,1,5,0.2,"0,0,0,0,1",2023-03-31 13:29:55.098,2023-03-31 13:30:25.2,915
norway22148,Boolean Expressions,Challenges,JPhoneAge2,1,3,0.33,"0,0,1",2023-03-31 13:30:25.007,2023-03-31 13:30:42.303,916
norway22173,Boolean Expressions,Challenges,JFailCourse3,1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-31 13:30:37.913,2023-03-31 13:31:13.172,917
norway22148,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-31 13:30:40.459,2023-03-31 13:30:47.095,918
norway22173,Boolean Expressions,Challenges,JRentCar2,1,3,0.33,"0,0,1",2023-03-31 13:31:24.618,2023-03-31 13:31:42.696,919
norway22173,Boolean Expressions,Challenges,JRentCar3,1,5,0.2,"0,0,0,0,1",2023-03-31 13:31:41.189,2023-03-31 13:32:01.33,920
norway22173,Boolean Expressions,Challenges,JBooleanDryHot2,1,3,0.33,"0,0,1",2023-03-31 13:32:01.856,2023-03-31 13:32:16.186,921
norway22173,Boolean Expressions,Challenges,JBooleanDryHot3,1,2,0.5,"0,1",2023-03-31 13:32:16.134,2023-03-31 13:32:25.402,922
norway22173,Boolean Expressions,Challenges,JBooleanDryHot4,1,1,1,1,2023-03-31 13:32:25.738,2023-03-31 13:35:20.614,923
norway22173,Boolean Expressions,Challenges,JThreeBoolean2,1,2,0.5,"0,1",2023-03-31 13:35:20.268,2023-03-31 13:35:32.5,924
norway22173,Boolean Expressions,Challenges,JThreeBoolean3,1,3,0.33,"0,0,1",2023-03-31 13:37:40.706,2023-03-31 13:37:54.373,925
norway22104,Variables and Operations,Challenges,JDecInc2,1,1,1,1,2023-03-31 13:41:08.84,2023-03-31 13:56:41.409,926
norway22173,If-Else,Challenges,ifElseOddEven,1,7,0.14,"0,0,0,0,0,0,1",2023-03-31 13:42:07.628,2023-03-31 13:42:41.998,927
norway22173,If-Else,Challenges,JIfElseWages2,1,3,0.33,"0,0,1",2023-03-31 13:42:42.619,2023-03-31 13:43:36.895,928
norway22173,If-Else,Challenges,JIfElseIfGrade2,1,2,0.5,"0,1",2023-03-31 13:43:37.294,2023-03-31 13:46:38.66,929
norway22173,If-Else,Challenges,JNestedIfTemperature2,1,2,0.5,"0,1",2023-03-31 13:46:38.26,2023-03-31 13:46:57.855,930
norway22173,If-Else,Challenges,JNestedIfMaxOfThree,1,4,0.25,"0,0,0,1",2023-03-31 13:46:58.086,2023-03-31 13:47:20.682,931
norway22173,While Loops,Challenges,JInput3,1,5,0.2,"0,0,0,0,1",2023-03-31 13:49:30.153,2023-03-31 13:53:44.741,932
norway22173,While Loops,Challenges,JLargestDivisor,1,3,0.33,"0,0,1",2023-03-31 13:50:08.094,2023-03-31 13:52:57.429,933
norway22173,While Loops,Challenges,JInput2,1,3,0.33,"0,0,1",2023-03-31 13:52:59.392,2023-03-31 13:53:23.599,934
norway22173,While Loops,Challenges,JInput4,1,5,0.2,"0,0,0,0,1",2023-03-31 13:53:46.104,2023-03-31 13:54:12.651,935
norway22173,While Loops,Challenges,JAverageEvenNums,1,7,0.14,"0,0,0,0,0,0,1",2023-03-31 13:54:13.156,2023-03-31 13:56:47.268,936
norway22173,While Loops,Challenges,JAverageDouble,1,5,0.2,"0,0,0,0,1",2023-03-31 13:56:50.791,2023-03-31 14:01:42.706,937
norway22173,While Loops,Challenges,JAdjacentConsecutives,1,1,1,1,2023-03-31 14:01:43.603,2023-03-31 14:04:12.334,938
norway22173,While Loops,Challenges,JAdjacentGreater,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-31 14:04:12.012,2023-03-31 14:05:24.194,939
norway22173,While Loops,Challenges,JSumDigits,1,3,0.33,"0,0,1",2023-03-31 14:05:24.216,2023-03-31 14:05:48.19,940
norway22173,While Loops,Challenges,JReverseNumber,1,2,0.5,"0,1",2023-03-31 14:05:48.029,2023-03-31 14:06:01.793,941
norway22173,While Loops,Challenges,JWinPercentageInput,1,2,0.5,"0,1",2023-03-31 14:06:01.763,2023-03-31 14:06:14.171,942
norway22173,While Loops,Challenges,JWinPercentageWonEqual,1,1,1,1,2023-03-31 14:06:13.842,2023-03-31 14:06:33.41,943
norway22144,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-31 14:17:48.243,2023-03-31 14:18:26.935,944
norway22144,Boolean Expressions,Challenges,JThreeBoolean3,1,2,0.5,"0,1",2023-03-31 14:18:29.038,2023-03-31 14:20:05.988,945
norway22144,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-31 14:20:06.569,2023-03-31 14:20:32.32,946
norway22173,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-31 14:20:29.81,#N/A,947
norway22144,Boolean Expressions,Challenges,JFailCourse3,1,1,1,1,2023-03-31 14:20:32.799,2023-03-31 14:20:57.03,948
norway22144,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-03-31 14:20:56.364,2023-03-31 14:21:15.273,949
norway22173,For Loops,Challenges,JForTwo2,1,5,0.2,"0,0,0,0,1",2023-03-31 14:20:58.127,2023-03-31 14:21:23.982,950
norway22144,Boolean Expressions,Challenges,JThreeBoolean2,1,5,0.2,"0,0,0,0,1",2023-03-31 14:21:16.069,2023-03-31 14:22:07.824,951
norway22173,For Loops,Challenges,JForThree2,1,2,0.5,"0,1",2023-03-31 14:21:23.862,2023-03-31 14:21:34.803,952
norway22173,For Loops,Challenges,JWriteSquaresOdd,1,3,0.33,"0,0,1",2023-03-31 14:21:34.657,2023-03-31 14:21:50.772,953
norway22173,For Loops,Challenges,JWriteSquaresRange,1,1,1,1,2023-03-31 14:21:51.253,2023-03-31 14:21:58.066,954
norway22144,Boolean Expressions,Challenges,JRentCar3,1,1,1,1,2023-03-31 14:22:09.416,2023-03-31 14:22:40.645,955
norway22144,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-03-31 14:22:40.352,2023-03-31 14:23:06.879,956
norway22144,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-03-31 14:23:07.189,2023-03-31 14:23:28.246,957
norway22144,Boolean Expressions,Challenges,JBooleanDryHot4,1,2,0.5,"0,1",2023-03-31 14:23:28.584,2023-03-31 14:23:56.972,958
