user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At,duration
norway22135,Strings,Challenges,JStringEqual2,0,4,0.25,"0,0,0,1",2023-03-26 13:12:54.173,2023-03-26 13:14:02.631,
norway22135,Strings,Challenges,JStringEqual2,-1,4,0.25,"0,0,0,1",2023-03-26 13:12:54.174,2023-03-26 13:14:02.631,
norway22156,Variables and Operations,Challenges,JDecInc2,0,3,0.33,"0,0,1",2023-03-26 15:39:52.99,2023-03-26 15:52:53.031,
norway22156,Variables and Operations,Challenges,PythagoreanTheorem2,0,5,0,"0,0,0,0,0",2023-03-26 15:47:38.224,#N/A,
norway22156,Variables and Operations,Challenges,JDecInc3,0,3,0.33,"0,0,1",2023-03-26 15:52:55.398,2023-03-26 15:54:39.541,
norway22156,Variables and Operations,Challenges,BmiCalculator2,1,1,1,1,2023-03-26 16:06:29.315,2023-03-26 16:07:11.755,4
norway22156,Variables and Operations,Challenges,BmiCalculator2,-1,1,1,1,2023-03-26 16:06:29.316,2023-03-26 16:07:11.755,4
norway22156,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-26 16:10:50.303,2023-03-26 16:11:47.969,
norway22156,Strings,Challenges,Initials2,1,1,1,1,2023-03-26 16:11:49.588,2023-03-26 16:13:24.374,
norway22156,Strings,Challenges,JStringEqual2,1,1,1,1,2023-03-26 16:13:23.627,2023-03-26 16:14:05.571,4
norway22156,Strings,Challenges,JEscapeChar3,0,3,0.33,"0,0,1",2023-03-26 16:14:05.955,2023-03-26 16:16:58.414,
norway22156,Strings,Challenges,JEscapeChar2,1,1,1,1,2023-03-26 16:17:02.29,2023-03-26 16:18:14.382,
norway22156,Strings,Challenges,StringAddition2,0,3,0,"0,0,0",2023-03-26 16:18:16.46,#N/A,
norway22156,Strings,Challenges,StringAddition2,-1,3,0,"0,0,0",2023-03-26 16:18:16.47,#N/A,
norway22162,Nested Loops,Challenges,JStars2,0,3,0.33,"0,0,1",2023-03-27 11:26:11.846,2023-03-27 11:27:18.688,
norway22162,Nested Loops,Challenges,JRepeatedSequence2,0,5,0.2,"0,0,0,0,1",2023-03-27 11:27:19.347,2023-03-27 11:27:54.589,3
norway22162,Nested Loops,Challenges,JRepeatedSequence2,-1,5,0.2,"0,0,0,0,1",2023-03-27 11:27:19.348,2023-03-27 11:27:54.589,3
norway22162,Strings,Challenges,Initials2,0,3,0.33,"0,0,1",2023-03-27 11:28:08.656,2023-03-27 11:29:35.048,
norway22162,Strings,Challenges,JStringEqual2,0,2,0.5,"0,1",2023-03-27 11:29:35.955,2023-03-27 11:30:55.218,
norway22162,Strings,Challenges,Initials3,0,2,0.5,"0,1",2023-03-27 11:32:51.784,2023-03-27 11:33:25.92,3
norway22162,Strings,Challenges,Initials3,-1,2,0.5,"0,1",2023-03-27 11:32:51.785,2023-03-27 11:33:25.92,3
norway22162,Arrays,Challenges,JSearchArrayTotalCounts,0,4,0.25,"0,0,0,1",2023-03-27 11:45:05.358,2023-03-27 11:47:05.536,
norway22162,Arrays,Challenges,JSearchArrayCountsEach,0,2,0.5,"0,1",2023-03-27 11:47:06.857,2023-03-27 11:48:03.42,
norway22162,Arrays,Challenges,JAverageArrayElements,0,4,0.25,"0,0,0,1",2023-03-27 11:48:06.067,2023-03-27 11:48:57.024,
norway22162,Arrays,Challenges,JAverageArrayElements,-1,4,0.25,"0,0,0,1",2023-03-27 11:48:06.068,2023-03-27 11:48:57.024,
norway22150,Variables and Operations,Challenges,BmiCalculator2,0,3,0.33,"0,0,1",2023-03-27 22:08:07.067,2023-03-27 22:10:25.961,
norway22150,Variables and Operations,Challenges,PythagoreanTheorem2,0,5,0.2,"0,0,0,0,1",2023-03-27 22:10:34.297,2023-03-27 22:26:47.181,
norway22150,Variables and Operations,Challenges,FahrenheitToCelsius,1,1,1,1,2023-03-27 22:13:03.905,2023-03-27 22:14:03.628,
norway22150,Variables and Operations,Challenges,VendingMachine2,0,3,0.33,"0,0,1",2023-03-27 22:14:05.825,2023-03-27 22:17:05.775,
norway22150,Variables and Operations,Challenges,DisplayTime2,0,6,0.17,"0,0,0,0,0,1",2023-03-27 22:17:07.83,2023-03-27 22:26:23.909,
norway22150,Variables and Operations,Challenges,JDecInc2,0,3,0.33,"0,0,1",2023-03-27 22:19:29.584,2023-03-27 22:21:24,
norway22150,Variables and Operations,Challenges,JDecInc3,0,3,0.33,"0,0,1",2023-03-27 22:21:24.448,2023-03-27 22:22:31.053,
norway22150,Variables and Operations,Challenges,JDecInc3,-1,3,0.33,"0,0,1",2023-03-27 22:21:24.449,2023-03-27 22:22:31.053,
norway22145,While Loops,Challenges,JAverageEvenNums,0,3,0.33,"0,0,1",2023-03-28 07:12:08.568,2023-03-28 07:14:24.529,
norway22145,While Loops,Challenges,JAverageDouble,0,3,0.33,"0,0,1",2023-03-28 07:14:24.583,2023-03-28 07:16:39.868,
norway22145,While Loops,Challenges,JAdjacentConsecutives,0,2,0.5,"0,1",2023-03-28 07:16:39.953,2023-03-28 07:18:18.265,
norway22145,While Loops,Challenges,JAdjacentGreater,1,1,1,1,2023-03-28 07:19:23.516,2023-03-28 07:20:13.048,4
norway22145,While Loops,Challenges,JSumDigits,0,2,0.5,"0,1",2023-03-28 07:20:14.57,2023-03-28 07:21:25.79,
norway22145,While Loops,Challenges,JSumDigits,-1,2,0.5,"0,1",2023-03-28 07:20:14.58,2023-03-28 07:21:25.79,
norway22145,Objects and Classes,Challenges,PointTester2,0,2,0.5,"0,1",2023-03-28 07:36:43.558,2023-03-28 07:37:55.722,
norway22145,Objects and Classes,Challenges,TVTester2,1,1,1,1,2023-03-28 07:37:55.254,2023-03-28 07:39:04.931,
norway22145,Objects and Classes,Challenges,Transactions2,0,2,0.5,"0,1",2023-03-28 07:39:04.556,2023-03-28 07:41:26.639,
norway22145,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-28 07:41:26.665,2023-03-28 07:42:30.648,
norway22145,Objects and Classes,Challenges,LoanTester2,-1,1,1,1,2023-03-28 07:41:26.666,2023-03-28 07:42:30.648,
norway22145,Inheritance,Challenges,AnimalTester2,0,2,0.5,"0,1",2023-03-28 08:00:28.653,#N/A,
norway22118,Boolean Expressions,Challenges,JPhoneAge2,0,3,0.33,"0,0,1",2023-03-28 08:12:57.662,2023-03-28 08:13:37.922,4
norway22118,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-28 08:13:37.803,2023-03-28 08:14:04.377,2
norway22118,Boolean Expressions,Challenges,JFailCourse3,0,2,0.5,"0,1",2023-03-28 08:14:03.35,2023-03-28 08:14:39.751,3
norway22118,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-03-28 08:14:39.533,2023-03-28 08:14:54.523,1
norway22118,Boolean Expressions,Challenges,JRentCar3,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-28 08:14:54.862,2023-03-28 08:16:16.256,
norway22118,Boolean Expressions,Challenges,JBooleanDryHot2,0,2,0.5,"0,1",2023-03-28 08:16:16.53,2023-03-28 08:16:47.859,3
norway22118,Boolean Expressions,Challenges,JBooleanDryHot3,0,2,0.5,"0,1",2023-03-28 08:16:50.258,#N/A,
norway22118,Boolean Expressions,Challenges,JBooleanDryHot4,1,1,1,1,2023-03-28 08:16:50.843,#N/A,
norway22118,Boolean Expressions,Challenges,JThreeBoolean2,1,1,1,1,2023-03-28 08:16:51.659,#N/A,
norway22118,Boolean Expressions,Challenges,JThreeBoolean3,0,2,0.5,"0,1",2023-03-28 08:16:52.378,2023-03-28 08:19:06.259,
norway22118,Boolean Expressions,Challenges,JThreeBoolean3,-1,2,0.5,"0,1",2023-03-28 08:16:52.379,2023-03-28 08:19:06.259,
norway22145,Inheritance,Challenges,InheritancePointTester2,0,2,0.5,"0,1",2023-03-28 08:21:23.468,2023-03-28 08:22:38.879,
norway22145,Inheritance,Challenges,InheritancePointTester2,-1,2,0.5,"0,1",2023-03-28 08:21:23.469,2023-03-28 08:22:38.879,
norway22145,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-28 09:11:07.372,2023-03-28 09:11:23.935,1
norway22145,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-28 09:11:23.661,2023-03-28 09:11:35.931,1
norway22145,For Loops,Challenges,JForThree2,0,4,0.25,"0,0,0,1",2023-03-28 09:11:35.629,2023-03-28 09:12:48.733,
norway22145,For Loops,Challenges,JWriteSquaresOdd,1,1,1,1,2023-03-28 09:12:48.586,2023-03-28 09:13:12.753,2
norway22145,For Loops,Challenges,JWriteSquaresRange,0,2,0.5,"0,1",2023-03-28 09:13:12.502,2023-03-28 09:13:41.271,2
norway22145,For Loops,Challenges,JWriteSquaresRange,-1,2,0.5,"0,1",2023-03-28 09:13:12.503,2023-03-28 09:13:41.271,2
norway22165,Variables and Operations,Challenges,JDecInc2,0,2,0.5,"0,1",2023-03-28 09:23:14.545,2023-03-28 09:26:45.742,
norway22118,If-Else,Challenges,ifElseOddEven,0,3,0.33,"0,0,1",2023-03-28 09:26:39.744,#N/A,
norway22118,If-Else,Challenges,JIfElseWages2,0,3,0.33,"0,0,1",2023-03-28 09:26:40.284,#N/A,
norway22118,If-Else,Challenges,JIfElseIfGrade2,1,1,1,1,2023-03-28 09:26:40.972,#N/A,
norway22118,If-Else,Challenges,JNestedIfTemperature2,1,1,1,1,2023-03-28 09:26:41.592,#N/A,
norway22118,If-Else,Challenges,JNestedIfMaxOfThree,0,2,0.5,"0,1",2023-03-28 09:26:42.211,2023-03-28 09:29:42.717,
norway22118,If-Else,Challenges,JNestedIfMaxOfThree,-1,2,0.5,"0,1",2023-03-28 09:26:42.212,2023-03-28 09:29:42.717,
norway22165,Variables and Operations,Challenges,JDecInc3,0,5,0.2,"0,0,0,0,1",2023-03-28 09:26:49.916,2023-03-28 09:32:50.703,
norway22165,Variables and Operations,Challenges,FahrenheitToCelsius,1,1,1,1,2023-03-28 09:32:55.311,2023-03-28 09:37:31.861,
norway22165,Variables and Operations,Challenges,DisplayTime2,0,4,0.25,"0,0,0,1",2023-03-28 09:37:35.442,2023-03-28 09:46:36.86,
norway22165,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-28 09:46:42.756,2023-03-28 09:53:41.848,
norway22165,Variables and Operations,Challenges,BmiCalculator2,0,3,0.33,"0,0,1",2023-03-28 09:53:46.816,2023-03-28 09:56:54.151,
norway22165,Variables and Operations,Challenges,PythagoreanTheorem2,1,1,1,1,2023-03-28 09:56:56.834,2023-03-28 10:01:13.168,
norway22165,Variables and Operations,Challenges,PythagoreanTheorem2,-1,1,1,1,2023-03-28 09:56:56.835,2023-03-28 10:01:13.168,
norway22125,Variables and Operations,Challenges,JDecInc2,0,4,0.25,"0,0,0,1",2023-03-28 11:39:12.918,2023-03-28 11:40:28.548,
norway22125,Variables and Operations,Challenges,PythagoreanTheorem2,0,4,0.25,"0,0,0,1",2023-03-28 11:40:32.34,2023-03-28 11:41:09.85,3
norway22125,Variables and Operations,Challenges,VendingMachine2,0,12,0.08,"0,0,0,0,0,0,0,0,0,0,0,1",2023-03-28 11:41:11.35,2023-03-28 11:43:33.318,
norway22125,Variables and Operations,Challenges,FahrenheitToCelsius,0,4,0.25,"0,0,0,1",2023-03-28 11:43:48.116,2023-03-29 13:11:08.111,
norway22165,Strings,Challenges,Initials2,0,2,0.5,"0,1",2023-03-28 12:07:42.765,2023-03-28 12:11:01.083,
norway22165,Strings,Challenges,Initials3,0,3,0.33,"0,0,1",2023-03-28 12:11:12.639,2023-03-28 12:15:07.423,
norway22165,Strings,Challenges,JEscapeChar2,1,1,1,1,2023-03-28 12:15:07.75,2023-03-28 12:17:54.013,
norway22165,Strings,Challenges,StringAddition2,0,2,0.5,"0,1",2023-03-28 12:17:55.677,2023-03-28 12:21:08.706,
norway22165,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-28 12:21:10.015,2023-03-28 12:27:39.73,
norway22165,Strings,Challenges,JStringEqual2,0,2,0.5,"0,1",2023-03-28 12:27:40.667,2023-03-28 12:30:10.588,
norway22165,Strings,Challenges,JEscapeChar3,1,1,1,1,2023-03-28 12:30:10.783,2023-03-28 12:33:32.319,
norway22165,Strings,Challenges,JEscapeChar3,-1,1,1,1,2023-03-28 12:30:10.784,2023-03-28 12:33:32.319,
norway22161,Variables and Operations,Challenges,DisplayTime2,0,3,0.33,"0,0,1",2023-03-28 13:24:49.754,2023-03-28 13:29:47.602,
norway22161,Variables and Operations,Challenges,FahrenheitToCelsius,0,2,0.5,"0,1",2023-03-28 13:30:30.283,2023-03-28 13:33:21.909,
norway22161,Objects and Classes,Challenges,TVTester2,0,2,0.5,"0,1",2023-03-28 14:00:17.812,2023-03-28 14:04:19.453,
norway22161,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-28 14:04:25.292,2023-03-28 14:08:50.579,
norway22161,Objects and Classes,Challenges,PointTester2,0,2,0.5,"0,1",2023-03-28 14:08:51.539,2023-03-28 14:11:24.352,
norway22161,Objects and Classes,Challenges,Transactions2,0,3,0.33,"0,0,1",2023-03-28 14:11:26.682,2023-03-28 14:15:42.593,
norway22161,Objects and Classes,Challenges,Transactions2,-1,3,0.33,"0,0,1",2023-03-28 14:11:26.683,2023-03-28 14:15:42.593,
norway22165,Inheritance,Challenges,AnimalTester2,0,6,0.33,"0,0,1,0,0,1",2023-03-28 14:13:03.057,2023-03-28 14:19:21.645,
norway22165,Inheritance,Challenges,InheritancePointTester2,1,1,1,1,2023-03-28 14:19:23.62,2023-03-28 14:23:24.661,
norway22165,Inheritance,Challenges,InheritancePointTester2,-1,1,1,1,2023-03-28 14:19:23.63,2023-03-28 14:23:24.661,
norway22135,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-28 15:24:39.715,2023-03-28 15:25:50.906,
norway22135,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-28 15:25:50.392,2023-03-28 15:26:30.078,3
norway22135,Boolean Expressions,Challenges,JFailCourse3,1,1,1,1,2023-03-28 15:26:29.162,2023-03-28 15:27:45.444,
norway22135,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-03-28 15:27:44.685,2023-03-28 15:28:28.308,4
norway22135,Boolean Expressions,Challenges,JRentCar3,0,2,0.5,"0,1",2023-03-28 15:28:27.911,2023-03-28 15:33:31.795,
norway22135,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-03-28 15:33:32.049,2023-03-28 15:34:08.598,3
norway22135,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-03-28 15:34:08.323,2023-03-28 15:34:30.58,2
norway22135,Boolean Expressions,Challenges,JBooleanDryHot4,0,7,0.14,"0,0,0,0,0,0,1",2023-03-28 15:34:30.205,2023-03-28 15:35:52.716,
norway22135,Boolean Expressions,Challenges,JThreeBoolean2,0,2,0.5,"0,1",2023-03-28 15:35:53.375,2023-03-28 15:36:37.436,4
norway22135,Boolean Expressions,Challenges,JThreeBoolean3,0,2,0.5,"0,1",2023-03-28 15:36:37.588,2023-03-28 15:37:04.946,2
norway22135,Boolean Expressions,Challenges,JThreeBoolean3,-1,2,0.5,"0,1",2023-03-28 15:36:37.589,2023-03-28 15:37:04.946,2
norway22135,If-Else,Challenges,JNestedIfMaxOfThree,0,2,0.5,"0,1",2023-03-28 15:38:12.402,2023-03-28 15:39:02.741,
norway22135,If-Else,Challenges,ifElseOddEven,0,3,0.33,"0,0,1",2023-03-28 15:39:02.633,2023-03-28 15:39:39.448,3
norway22135,If-Else,Challenges,JIfElseWages2,0,5,0.2,"0,0,0,0,1",2023-03-28 15:39:38.691,2023-03-28 15:40:51.864,
norway22135,If-Else,Challenges,JIfElseIfGrade2,0,6,0.17,"0,0,0,0,0,1",2023-03-28 15:40:50.744,2023-03-28 15:41:46.845,
norway22135,If-Else,Challenges,JNestedIfTemperature2,0,4,0.25,"0,0,0,1",2023-03-28 15:41:46.014,2023-03-28 15:42:17.731,3
norway22135,If-Else,Challenges,JNestedIfTemperature2,-1,4,0.25,"0,0,0,1",2023-03-28 15:41:46.015,2023-03-28 15:42:17.731,3
norway22135,While Loops,Challenges,JLargestDivisor,0,3,0.33,"0,0,1",2023-03-28 21:59:11.02,2023-03-28 22:00:22.358,
norway22135,While Loops,Challenges,JInput2,0,2,0.5,"0,1",2023-03-28 22:00:21.246,2023-03-28 22:00:52.343,3
norway22135,While Loops,Challenges,JInput3,0,4,0.25,"0,0,0,1",2023-03-28 22:00:51.814,2023-03-28 22:01:27.901,3
norway22135,While Loops,Challenges,JInput4,0,6,0.17,"0,0,0,0,0,1",2023-03-28 22:01:27.472,2023-03-28 22:03:54.489,
norway22135,While Loops,Challenges,JAverageEvenNums,0,6,0.17,"0,0,0,0,0,1",2023-03-28 22:03:53.962,2023-03-28 22:05:22.95,
norway22135,While Loops,Challenges,JAverageDouble,0,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-28 22:05:23.147,2023-03-28 22:07:00.787,
norway22135,While Loops,Challenges,JAdjacentConsecutives,0,3,0.33,"0,0,1",2023-03-28 22:07:00.753,2023-03-28 22:07:28.709,2
norway22135,While Loops,Challenges,JAdjacentGreater,0,3,0.33,"0,0,1",2023-03-28 22:07:28.151,2023-03-28 22:08:10.667,4
norway22135,While Loops,Challenges,JSumDigits,0,3,0.33,"0,0,1",2023-03-28 22:08:22.738,2023-03-28 22:09:40.452,
norway22135,While Loops,Challenges,JReverseNumber,0,2,0.5,"0,1",2023-03-28 22:09:41.855,2023-03-28 22:09:55.489,1
norway22135,While Loops,Challenges,JWinPercentageInput,1,1,1,1,2023-03-28 22:09:54.917,2023-03-28 22:10:07.8,1
norway22135,While Loops,Challenges,JWinPercentageWonEqual,1,1,1,1,2023-03-28 22:10:07.297,2023-03-28 22:10:22.507,1
norway22135,While Loops,Challenges,JWinPercentageWonEqual,-1,1,1,1,2023-03-28 22:10:07.298,2023-03-28 22:10:22.507,1
norway22135,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-28 23:42:06.915,2023-03-28 23:42:31.11,2
norway22135,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-28 23:42:30.878,2023-03-28 23:42:45.191,1
norway22135,For Loops,Challenges,JForThree2,0,2,0.5,"0,1",2023-03-28 23:42:44.932,2023-03-28 23:43:17.256,3
norway22135,For Loops,Challenges,JWriteSquaresOdd,1,1,1,1,2023-03-28 23:43:16.444,2023-03-28 23:43:58.616,4
norway22135,For Loops,Challenges,JWriteSquaresRange,0,3,0.33,"0,0,1",2023-03-28 23:44:51.555,2023-03-28 23:45:43.592,
norway22135,For Loops,Challenges,JWriteSquaresRange,-1,3,0.33,"0,0,1",2023-03-28 23:44:51.556,2023-03-28 23:45:43.592,
norway22135,Objects and Classes,Challenges,PointTester2,0,4,0.25,"0,0,0,1",2023-03-28 23:45:51.961,2023-03-28 23:46:46.757,
norway22135,Objects and Classes,Challenges,TVTester2,0,2,0.5,"0,1",2023-03-28 23:46:46.308,2023-03-28 23:47:36.063,4
norway22135,Objects and Classes,Challenges,Transactions2,0,5,0.2,"0,0,0,0,1",2023-03-28 23:47:36.281,2023-03-28 23:53:51.051,
norway22135,Objects and Classes,Challenges,LoanTester2,0,2,0.5,"0,1",2023-03-28 23:53:54.322,2023-03-28 23:54:23.628,2
norway22135,Objects and Classes,Challenges,LoanTester2,-1,2,0.5,"0,1",2023-03-28 23:53:54.323,2023-03-28 23:54:23.628,2
norway22135,Nested Loops,Challenges,JStars2,0,2,0.5,"0,1",2023-03-28 23:54:45.53,2023-03-28 23:55:12.706,2
norway22135,Nested Loops,Challenges,JRepeatedSequence2,1,1,1,1,2023-03-28 23:55:12.351,2023-03-28 23:55:24.23,1
norway22135,Nested Loops,Challenges,JRepeatedSequence2,-1,1,1,1,2023-03-28 23:55:12.352,2023-03-28 23:55:24.23,1
norway22135,File processing,Challenges,JWorkHours2,0,6,0.17,"0,0,0,0,0,1",2023-03-29 00:26:16.611,2023-03-29 00:27:23.734,
norway22135,File processing,Challenges,JInputStat2,0,2,0.5,"0,1",2023-03-29 00:27:23.434,2023-03-29 00:27:47.204,2
norway22135,File processing,Challenges,JInputStat2,-1,2,0.5,"0,1",2023-03-29 00:27:23.435,2023-03-29 00:27:47.204,2
norway22165,Objects and Classes,Challenges,PointTester2,0,2,0.5,"0,1",2023-03-29 06:03:34.538,2023-03-29 06:08:32.47,
norway22165,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-29 06:08:33.062,2023-03-29 06:14:30.389,
norway22165,Objects and Classes,Challenges,Transactions2,0,3,0.33,"0,0,1",2023-03-29 06:14:31.023,2023-03-29 06:19:26.246,
norway22165,Objects and Classes,Challenges,TVTester2,1,1,1,1,2023-03-29 06:19:25.946,2023-03-29 06:22:14.553,
norway22165,Objects and Classes,Challenges,TVTester2,-1,1,1,1,2023-03-29 06:19:25.947,2023-03-29 06:22:14.553,
norway22125,Variables and Operations,Challenges,JDecInc3,0,3,0.33,"0,0,1",2023-03-29 13:06:17.5,2023-03-29 13:07:00.742,4
norway22125,Variables and Operations,Challenges,BmiCalculator2,0,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-29 13:07:04.339,2023-03-29 13:08:43.662,
norway22125,Variables and Operations,Challenges,DisplayTime2,0,5,0.2,"0,0,0,0,1",2023-03-29 13:11:12.017,2023-03-29 13:12:06.03,
norway22125,Variables and Operations,Challenges,DisplayTime2,-1,5,0.2,"0,0,0,0,1",2023-03-29 13:11:12.018,2023-03-29 13:12:06.03,
norway22125,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,0,5,0.2,"0,0,0,0,1",2023-03-29 13:21:23.255,2023-03-29 13:21:55.388,3
norway22125,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,0,2,0.5,"0,1",2023-03-29 13:21:55.524,2023-03-29 13:22:14.455,1
norway22125,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 13:22:13.928,2023-03-29 13:25:38.119,
norway22125,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,-1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 13:22:13.929,2023-03-29 13:25:38.119,
norway22125,Arrays,Challenges,JArrayBasic2,0,5,0.2,"0,0,0,0,1",2023-03-29 13:32:52.74,2023-03-29 13:33:22.677,2
norway22125,Arrays,Challenges,JArrayBasic3,0,5,0.2,"0,0,0,0,1",2023-03-29 13:33:25.58,2023-03-29 13:34:40.77,
norway22125,Arrays,Challenges,JArrayFillUserInput,1,1,1,1,2023-03-29 13:34:50.95,2023-03-29 13:35:01.372,1
norway22125,Arrays,Challenges,JArrayFillUserInput,-1,1,1,1,2023-03-29 13:34:50.96,2023-03-29 13:35:01.372,1
norway22125,While Loops,Challenges,JLargestDivisor,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 13:39:57.413,2023-03-29 13:41:00.326,
norway22125,While Loops,Challenges,JInput2,0,3,0.33,"0,0,1",2023-03-29 13:41:01.178,2023-03-29 13:41:14.714,1
norway22125,While Loops,Challenges,JWinPercentageWonEqual,0,7,0,"0,0,0,0,0,0,0",2023-03-29 13:41:17.147,#N/A,
norway22125,While Loops,Challenges,JAverageEvenNums,0,3,0.33,"0,0,1",2023-03-29 13:42:04.44,2023-03-29 13:42:17.933,1
norway22125,While Loops,Challenges,JAverageEvenNums,-1,3,0.33,"0,0,1",2023-03-29 13:42:04.45,2023-03-29 13:42:17.933,1
norway22161,Variables and Operations,Challenges,BmiCalculator2,0,5,0.2,"0,0,0,0,1",2023-03-29 16:35:53.792,2023-03-29 16:37:38.32,
norway22161,Variables and Operations,Challenges,VendingMachine2,0,6,0.17,"0,0,0,0,0,1",2023-03-29 16:37:42.099,2023-03-29 16:49:42.363,
norway22161,Variables and Operations,Challenges,PythagoreanTheorem2,0,6,0.17,"0,0,0,0,0,1",2023-03-29 16:53:14.456,2023-03-29 16:58:46.807,
norway22161,Variables and Operations,Challenges,PythagoreanTheorem2,-1,6,0.17,"0,0,0,0,0,1",2023-03-29 16:53:14.457,2023-03-29 16:58:46.807,
norway22161,Arrays,Challenges,JArrayFillUserInput,0,2,0.5,"0,1",2023-03-29 17:31:16.223,2023-03-29 17:34:27.217,
norway22161,Arrays,Challenges,JSearchArrayTotalCounts,0,4,0.25,"0,0,0,1",2023-03-29 17:34:37.067,2023-03-29 17:43:07.035,
norway22161,Arrays,Challenges,JTemperatureListDaysAboveThreshold,0,7,0.14,"0,0,0,0,0,0,1",2023-03-29 17:43:12.139,2023-03-29 17:48:18.409,
norway22161,Arrays,Challenges,JTemperatureListDaysAboveThreshold,-1,7,0.14,"0,0,0,0,0,0,1",2023-03-29 17:43:12.140,2023-03-29 17:48:18.409,
norway22172,Variables and Operations,Challenges,FahrenheitToCelsius,1,1,1,1,2023-03-29 17:46:18.813,2023-03-29 17:54:48.29,
norway22172,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-29 18:14:08.08,2023-03-29 18:33:26.748,
norway22172,Variables and Operations,Challenges,VendingMachine2,-1,1,1,1,2023-03-29 18:14:08.09,2023-03-29 18:33:26.748,
norway22150,Strings,Challenges,JStringEqual2,0,5,0.2,"0,0,0,0,1",2023-03-29 18:52:55.779,2023-03-29 18:58:30.678,
norway22150,Strings,Challenges,JCharAt2,0,2,1,"1,1",2023-03-29 18:58:32.216,2023-03-29 19:16:03.952,
norway22150,Strings,Challenges,JEscapeChar3,0,6,0.17,"0,0,0,0,0,1",2023-03-29 19:16:05.421,#N/A,
norway22158,Variables and Operations,Challenges,JDecInc2,0,2,0.5,"0,1",2023-03-29 19:23:36.537,2023-03-29 19:25:59.438,
norway22158,Variables and Operations,Challenges,JDecInc3,0,6,0.17,"0,0,0,0,0,1",2023-03-29 19:26:08.014,2023-03-29 19:28:46.991,
norway22158,Variables and Operations,Challenges,FahrenheitToCelsius,0,2,0.5,"0,1",2023-03-29 19:29:05.438,2023-03-29 19:31:48.469,
norway22158,Variables and Operations,Challenges,DisplayTime2,0,4,0.25,"0,0,0,1",2023-03-29 19:32:01.548,2023-03-29 19:37:21.091,
norway22158,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-29 19:37:29.212,2023-03-29 19:40:31.764,
norway22158,Variables and Operations,Challenges,BmiCalculator2,0,5,0.2,"0,0,0,0,1",2023-03-29 19:41:25.833,2023-03-29 19:43:38.702,
norway22158,Variables and Operations,Challenges,PythagoreanTheorem2,0,6,0.17,"0,0,0,0,0,1",2023-03-29 19:43:38.919,2023-03-29 19:45:28.122,
norway22158,Variables and Operations,Challenges,PythagoreanTheorem2,-1,6,0.17,"0,0,0,0,0,1",2023-03-29 19:43:38.920,2023-03-29 19:45:28.122,
norway22167,Variables and Operations,Challenges,JDecInc2,0,6,0.17,"0,0,0,0,0,1",2023-03-29 20:32:58.066,2023-04-04 20:56:11.881,
norway22150,Strings,Challenges,JEscapeChar2,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 21:08:26.654,2023-03-29 21:10:29.647,
norway22150,Strings,Challenges,Initials3,1,1,1,1,2023-03-29 21:10:31.725,2023-03-29 21:12:16.004,
norway22150,Strings,Challenges,Initials2,1,1,1,1,2023-03-29 21:12:16.37,2023-03-29 21:13:57.327,
norway22150,Strings,Challenges,StringAddition2,0,2,0.5,"0,1",2023-03-29 21:13:57.223,2023-03-29 21:14:50.986,
norway22150,Strings,Challenges,StringAddition2,-1,2,0.5,"0,1",2023-03-29 21:13:57.224,2023-03-29 21:14:50.986,
norway22167,Variables and Operations,Challenges,FahrenheitToCelsius,0,4,0.25,"0,0,0,1",2023-03-29 21:41:35.529,#N/A,
